site_code year month day hour minute second latitude longitude altitude_final type_altitude
ECO 2020 05 07 21 03 00 39.6958 -74.9963 429 1
ECO 2020 05 07 21 03 20 39.7099 -74.9876 441 1
ECO 2020 05 07 21 03 40 39.7187 -74.9831 456 1
ECO 2020 05 07 21 04 00 39.7307 -74.9768 453 1
ECO 2020 05 07 21 04 20 39.7458 -74.9692 459 1
ECO 2020 05 07 21 04 40 39.7549 -74.9648 455 1
ECO 2020 05 07 21 05 00 39.7673 -74.9591 442 1
ECO 2020 05 07 21 05 20 39.7828 -74.9517 447 1
ECO 2020 05 07 21 05 40 39.7919 -74.9470 456 1
ECO 2020 05 07 21 06 00 39.8040 -74.9406 451 1
ECO 2020 05 07 21 06 20 39.8188 -74.9325 451 1
ECO 2020 05 07 21 06 40 39.8275 -74.9281 455 1
ECO 2020 05 07 21 07 00 39.8390 -74.9220 449 1
ECO 2020 05 07 21 07 20 39.8532 -74.9146 460 1
ECO 2020 05 07 21 07 40 39.8617 -74.9107 481 1
ECO 2020 05 07 21 08 00 39.8731 -74.9055 493 1
ECO 2020 05 07 21 08 20 39.8876 -74.8986 494 1
ECO 2020 05 07 21 08 40 39.8962 -74.8938 484 1
ECO 2020 05 07 21 09 00 39.9076 -74.8874 481 1
ECO 2020 05 07 21 09 20 39.9218 -74.8796 476 1
ECO 2020 05 07 21 09 40 39.9302 -74.8750 469 1
ECO 2020 05 07 21 10 00 39.9415 -74.8695 462 1
ECO 2020 05 07 21 10 20 39.9553 -74.8627 453 1
ECO 2020 05 07 21 10 40 39.9637 -74.8581 463 1
ECO 2020 05 07 21 11 00 39.9748 -74.8509 470 1
ECO 2020 05 07 21 11 20 39.9887 -74.8420 467 1
ECO 2020 05 07 21 11 40 39.9970 -74.8366 456 1
ECO 2020 05 07 21 12 00 40.0083 -74.8292 453 1
ECO 2020 05 07 21 12 20 40.0224 -74.8192 466 1
ECO 2020 05 07 21 12 40 40.0311 -74.8132 470 1
ECO 2020 05 07 21 13 00 40.0425 -74.8047 484 1
ECO 2020 05 07 21 13 20 40.0566 -74.7936 480 1
ECO 2020 05 07 21 13 40 40.0648 -74.7864 474 1
ECO 2020 05 07 21 14 00 40.0762 -74.7778 463 1
ECO 2020 05 07 21 14 20 40.0904 -74.7683 469 1
ECO 2020 05 07 21 14 40 40.0989 -74.7629 471 1
ECO 2020 05 07 21 15 00 40.1104 -74.7561 467 1
ECO 2020 05 07 21 15 20 40.1250 -74.7474 464 1
ECO 2020 05 07 21 15 40 40.1334 -74.7412 446 1
ECO 2020 05 07 21 16 00 40.1447 -74.7333 451 1
ECO 2020 05 07 21 16 20 40.1588 -74.7234 448 1
ECO 2020 05 07 21 16 40 40.1672 -74.7170 442 1
ECO 2020 05 07 21 17 00 40.1779 -74.7076 458 1
ECO 2020 05 07 21 17 20 40.1906 -74.6941 465 1
ECO 2020 05 07 21 17 40 40.1986 -74.6868 472 1
ECO 2020 05 07 21 18 00 40.2089 -74.6753 471 1
ECO 2020 05 07 21 18 20 40.2205 -74.6591 483 1
ECO 2020 05 07 21 18 40 40.2264 -74.6486 485 1
ECO 2020 05 07 21 19 00 40.2340 -74.6348 471 1
ECO 2020 05 07 21 19 20 40.2447 -74.6190 455 1
ECO 2020 05 07 21 19 40 40.2521 -74.6110 467 1
ECO 2020 05 07 21 20 00 40.2593 -74.5967 474 1
ECO 2020 05 07 21 20 20 40.2673 -74.5772 490 1
ECO 2020 05 07 21 20 40 40.2719 -74.5653 497 1
ECO 2020 05 07 21 21 00 40.2784 -74.5494 474 1
ECO 2020 05 07 21 21 20 40.2858 -74.5291 467 1
ECO 2020 05 07 21 21 40 40.2897 -74.5170 466 1
ECO 2020 05 07 21 22 00 40.2948 -74.5009 468 1
ECO 2020 05 07 21 22 20 40.3012 -74.4805 466 1
ECO 2020 05 07 21 22 40 40.3051 -74.4681 472 1
ECO 2020 05 07 21 23 00 40.3100 -74.4517 465 1
ECO 2020 05 07 21 23 20 40.3162 -74.4314 478 1
ECO 2020 05 07 21 23 40 40.3200 -74.4192 467 1
ECO 2020 05 07 21 24 00 40.3243 -74.4023 461 1
ECO 2020 05 07 21 24 20 40.3299 -74.3812 448 1
ECO 2020 05 07 21 24 40 40.3331 -74.3685 472 1
ECO 2020 05 07 21 25 00 40.3373 -74.3517 489 1
ECO 2020 05 07 21 25 20 40.3423 -74.3301 470 1
ECO 2020 05 07 21 25 40 40.3448 -74.3167 459 1
ECO 2020 05 07 21 26 00 40.3485 -74.2994 460 1
ECO 2020 05 07 21 26 20 40.3533 -74.2774 481 1
ECO 2020 05 07 21 26 40 40.3553 -74.2641 486 1
ECO 2020 05 07 21 27 00 40.3586 -74.2465 477 1
ECO 2020 05 07 21 27 20 40.3627 -74.2244 481 1
ECO 2020 05 07 21 27 40 40.3642 -74.2111 467 1
ECO 2020 05 07 21 28 00 40.3665 -74.1936 461 1
ECO 2020 05 07 21 28 20 40.3700 -74.1719 474 1
ECO 2020 05 07 21 28 40 40.3722 -74.1588 478 1
ECO 2020 05 07 21 29 00 40.3748 -74.1413 462 1
ECO 2020 05 07 21 29 20 40.3774 -74.1192 459 1
ECO 2020 05 07 21 29 40 40.3786 -74.1061 464 1
ECO 2020 05 07 21 30 00 40.3809 -74.0883 451 1
ECO 2020 05 07 21 30 20 40.3834 -74.0663 453 1
ECO 2020 05 07 21 30 40 40.3846 -74.0530 456 1
ECO 2020 05 07 21 31 00 40.3858 -74.0354 454 1
ECO 2020 05 07 21 31 20 40.3880 -74.0139 444 1
ECO 2020 05 07 21 31 40 40.3903 -74.0011 433 1
ECO 2020 05 07 21 32 00 40.3942 -73.9843 439 1
ECO 2020 05 07 21 32 20 40.3993 -73.9633 464 1
ECO 2020 05 07 21 32 40 40.4025 -73.9505 469 1
ECO 2020 05 07 21 33 00 40.4064 -73.9330 463 1
ECO 2020 05 07 21 33 20 40.4112 -73.9111 462 1
ECO 2020 05 07 21 33 40 40.4133 -73.8980 466 1
ECO 2020 05 07 21 34 00 40.4161 -73.8804 467 1
ECO 2020 05 07 21 34 20 40.4197 -73.8585 468 1
ECO 2020 05 07 21 34 40 40.4214 -73.8452 469 1
ECO 2020 05 07 21 35 00 40.4238 -73.8271 468 1
ECO 2020 05 07 21 35 20 40.4268 -73.8046 468 1
ECO 2020 05 07 21 35 40 40.4287 -73.7910 468 1
ECO 2020 05 07 21 36 00 40.4315 -73.7730 468 1
ECO 2020 05 07 21 36 20 40.4348 -73.7502 468 1
ECO 2020 05 07 21 36 40 40.4372 -73.7367 468 1
ECO 2020 05 07 21 37 00 40.4372 -73.7183 468 1
ECO 2020 05 07 21 37 20 40.4385 -73.6958 468 1
ECO 2020 05 07 21 37 40 40.4438 -73.6837 468 1
ECO 2020 05 07 21 38 00 40.4522 -73.6690 468 1
ECO 2020 05 07 21 38 20 40.4664 -73.6563 467 1
ECO 2020 05 07 21 38 40 40.4755 -73.6498 468 1
ECO 2020 05 07 21 39 00 40.4877 -73.6409 467 1
ECO 2020 05 07 21 39 20 40.5025 -73.6286 467 1
ECO 2020 05 07 21 39 40 40.5113 -73.6209 467 1
ECO 2020 05 07 21 40 00 40.5230 -73.6106 467 1
ECO 2020 05 07 21 40 20 40.5386 -73.6011 466 1
ECO 2020 05 07 21 40 40 40.5486 -73.6009 466 1
ECO 2020 05 07 21 41 00 40.5621 -73.5991 466 1
ECO 2020 05 07 21 41 20 40.5790 -73.5968 465 1
ECO 2020 05 07 21 41 40 40.5891 -73.5956 465 1
ECO 2020 05 07 21 42 00 40.6021 -73.5939 464 1
ECO 2020 05 07 21 42 20 40.6182 -73.5922 464 1
ECO 2020 05 07 21 42 40 40.6277 -73.5911 464 1
ECO 2020 05 07 21 43 00 40.6403 -73.5896 464 1
ECO 2020 05 07 21 43 20 40.6559 -73.5878 464 1
ECO 2020 05 07 21 43 40 40.6653 -73.5867 463 1
ECO 2020 05 07 21 44 00 40.6779 -73.5853 463 1
ECO 2020 05 07 21 44 20 40.6939 -73.5836 463 1
ECO 2020 05 07 21 44 40 40.7036 -73.5827 464 1
ECO 2020 05 07 21 45 00 40.7162 -73.5834 463 1
ECO 2020 05 07 21 45 20 40.7319 -73.5849 463 1
ECO 2020 05 07 21 45 40 40.7414 -73.5863 464 1
ECO 2020 05 07 21 46 00 40.7542 -73.5880 464 1
ECO 2020 05 07 21 46 20 40.7702 -73.5900 462 1
ECO 2020 05 07 21 46 40 40.7797 -73.5913 463 1
ECO 2020 05 07 21 47 00 40.7923 -73.5930 463 1
ECO 2020 05 07 21 47 20 40.8084 -73.5952 463 1
ECO 2020 05 07 21 47 40 40.8179 -73.5966 466 1
ECO 2020 05 07 21 48 00 40.8306 -73.5985 491 1
ECO 2020 05 07 21 48 20 40.8472 -73.5982 481 1
ECO 2020 05 07 21 48 40 40.8571 -73.5967 478 1
ECO 2020 05 07 21 49 00 40.8700 -73.5935 470 1
ECO 2020 05 07 21 49 20 40.8858 -73.5887 465 1
ECO 2020 05 07 21 49 40 40.8949 -73.5848 468 1
ECO 2020 05 07 21 50 00 40.9068 -73.5778 458 1
ECO 2020 05 07 21 50 20 40.9200 -73.5654 463 1
ECO 2020 05 07 21 50 40 40.9281 -73.5578 462 1
ECO 2020 05 07 21 51 00 40.9375 -73.5457 463 1
ECO 2020 05 07 21 51 20 40.9440 -73.5250 462 1
ECO 2020 05 07 21 51 40 40.9469 -73.5122 461 1
ECO 2020 05 07 21 52 00 40.9508 -73.4952 463 1
ECO 2020 05 07 21 52 20 40.9559 -73.4738 462 1
ECO 2020 05 07 21 52 40 40.9590 -73.4610 462 1
ECO 2020 05 07 21 53 00 40.9629 -73.4439 462 1
ECO 2020 05 07 21 53 20 40.9677 -73.4226 463 1
ECO 2020 05 07 21 53 40 40.9707 -73.4097 462 1
ECO 2020 05 07 21 54 00 40.9747 -73.3926 462 1
ECO 2020 05 07 21 54 20 40.9796 -73.3712 461 1
ECO 2020 05 07 21 54 40 40.9826 -73.3583 462 1
ECO 2020 05 07 21 55 00 40.9869 -73.3413 461 1
ECO 2020 05 07 21 55 20 40.9928 -73.3200 461 1
ECO 2020 05 07 21 55 40 40.9964 -73.3072 461 1
ECO 2020 05 07 21 56 00 41.0011 -73.2903 462 1
ECO 2020 05 07 21 56 20 41.0068 -73.2692 461 1
ECO 2020 05 07 21 56 40 41.0104 -73.2566 460 1
ECO 2020 05 07 21 57 00 41.0150 -73.2398 461 1
ECO 2020 05 07 21 57 20 41.0208 -73.2186 462 1
ECO 2020 05 07 21 57 40 41.0241 -73.2058 460 1
ECO 2020 05 07 21 58 00 41.0288 -73.1887 461 1
ECO 2020 05 07 21 58 20 41.0345 -73.1672 461 1
ECO 2020 05 07 21 58 40 41.0379 -73.1543 461 1
ECO 2020 05 07 21 59 00 41.0425 -73.1371 461 1
ECO 2020 05 07 21 59 20 41.0484 -73.1156 461 1
ECO 2020 05 07 21 59 40 41.0519 -73.1025 461 1
ECO 2020 05 07 22 00 00 41.0566 -73.0852 461 1
ECO 2020 05 07 22 00 20 41.0623 -73.0635 461 1
ECO 2020 05 07 22 00 40 41.0658 -73.0505 461 1
ECO 2020 05 07 22 01 00 41.0704 -73.0333 461 1
ECO 2020 05 07 22 01 20 41.0762 -73.0118 461 1
ECO 2020 05 07 22 01 40 41.0796 -72.9989 460 1
ECO 2020 05 07 22 02 00 41.0842 -72.9817 461 1
ECO 2020 05 07 22 02 20 41.0899 -72.9603 461 1
ECO 2020 05 07 22 02 40 41.0933 -72.9475 461 1
ECO 2020 05 07 22 03 00 41.0978 -72.9306 460 1
ECO 2020 05 07 22 03 20 41.1034 -72.9096 460 1
ECO 2020 05 07 22 03 40 41.1069 -72.8969 461 1
ECO 2020 05 07 22 04 00 41.1115 -72.8800 460 1
ECO 2020 05 07 22 04 20 41.1171 -72.8588 460 1
ECO 2020 05 07 22 04 40 41.1205 -72.8461 460 1
ECO 2020 05 07 22 05 00 41.1251 -72.8290 460 1
ECO 2020 05 07 22 05 20 41.1308 -72.8074 461 1
ECO 2020 05 07 22 05 40 41.1341 -72.7945 460 1
ECO 2020 05 07 22 06 00 41.1387 -72.7775 461 1
ECO 2020 05 07 22 06 20 41.1443 -72.7563 460 1
ECO 2020 05 07 22 06 40 41.1476 -72.7437 460 1
ECO 2020 05 07 22 07 00 41.1521 -72.7268 459 1
ECO 2020 05 07 22 07 20 41.1578 -72.7057 459 1
ECO 2020 05 07 22 07 40 41.1611 -72.6929 459 1
ECO 2020 05 07 22 08 00 41.1656 -72.6759 460 1
ECO 2020 05 07 22 08 20 41.1712 -72.6546 460 1
ECO 2020 05 07 22 08 40 41.1745 -72.6419 460 1
ECO 2020 05 07 22 09 00 41.1790 -72.6250 460 1
ECO 2020 05 07 22 09 20 41.1845 -72.6041 459 1
ECO 2020 05 07 22 09 40 41.1879 -72.5914 459 1
ECO 2020 05 07 22 10 00 41.1923 -72.5745 459 1
ECO 2020 05 07 22 10 20 41.1979 -72.5533 459 1
ECO 2020 05 07 22 10 40 41.2012 -72.5404 459 1
ECO 2020 05 07 22 11 00 41.2057 -72.5233 459 1
ECO 2020 05 07 22 11 20 41.2113 -72.5018 459 1
ECO 2020 05 07 22 11 40 41.2147 -72.4891 458 1
ECO 2020 05 07 22 12 00 41.2191 -72.4721 458 1
ECO 2020 05 07 22 12 20 41.2248 -72.4508 457 1
ECO 2020 05 07 22 12 40 41.2281 -72.4380 458 1
ECO 2020 05 07 22 13 00 41.2327 -72.4207 457 1
ECO 2020 05 07 22 13 20 41.2383 -72.3989 457 1
ECO 2020 05 07 22 13 40 41.2418 -72.3858 458 1
ECO 2020 05 07 22 14 00 41.2463 -72.3683 457 1
ECO 2020 05 07 22 14 20 41.2520 -72.3464 457 1
ECO 2020 05 07 22 14 40 41.2554 -72.3334 457 1
ECO 2020 05 07 22 15 00 41.2599 -72.3162 456 1
ECO 2020 05 07 22 15 20 41.2655 -72.2946 457 1
ECO 2020 05 07 22 15 40 41.2689 -72.2815 457 1
ECO 2020 05 07 22 16 00 41.2734 -72.2641 457 1
ECO 2020 05 07 22 16 20 41.2790 -72.2422 457 1
ECO 2020 05 07 22 16 40 41.2825 -72.2292 456 1
ECO 2020 05 07 22 17 00 41.2870 -72.2119 456 1
ECO 2020 05 07 22 17 20 41.2926 -72.1902 456 1
ECO 2020 05 07 22 17 40 41.2960 -72.1772 456 1
ECO 2020 05 07 22 18 00 41.3005 -72.1598 455 1
ECO 2020 05 07 22 18 20 41.3062 -72.1378 439 1
ECO 2020 05 07 22 18 40 41.3096 -72.1241 418 1
ECO 2020 05 07 22 19 00 41.3152 -72.1060 388 1
ECO 2020 05 07 22 19 20 41.3272 -72.0880 350 1
ECO 2020 05 07 22 19 40 41.3356 -72.0784 329 1
ECO 2020 05 07 22 20 00 41.3465 -72.0653 303 1
ECO 2020 05 07 22 20 20 41.3590 -72.0482 292 1
ECO 2020 05 07 22 20 40 41.3655 -72.0385 272 1
ECO 2020 05 07 22 21 00 41.3671 -72.0251 244 1
ECO 2020 05 07 22 21 20 41.3588 -72.0174 219 1
ECO 2020 05 07 22 21 40 41.3541 -72.0216 196 1
ECO 2020 05 07 22 22 00 41.3477 -72.0276 131 1
ECO 2020 05 07 22 22 20 41.3396 -72.0350 41 1
ECO 2020 05 07 22 22 40 41.3352 -72.0390 7 1
ECO 2020 05 07 22 23 00 41.3329 -72.0410 4 1
ECO 2020 05 08 14 47 20 41.3295 -72.0483 15 1
ECO 2020 05 08 14 47 40 41.3341 -72.0542 69 1
ECO 2020 05 08 14 48 00 41.3419 -72.0626 178 1
ECO 2020 05 08 14 48 20 41.3544 -72.0629 301 1
ECO 2020 05 08 14 48 40 41.3620 -72.0567 358 1
ECO 2020 05 08 14 49 00 41.3718 -72.0478 431 1
ECO 2020 05 08 14 49 20 41.3820 -72.0330 473 1
ECO 2020 05 08 14 49 40 41.3869 -72.0219 480 1
ECO 2020 05 08 14 50 00 41.3931 -72.0069 477 1
ECO 2020 05 08 14 50 20 41.4006 -71.9882 476 1
ECO 2020 05 08 14 50 40 41.4050 -71.9771 475 1
ECO 2020 05 08 14 51 00 41.4105 -71.9617 462 1
ECO 2020 05 08 14 51 20 41.4167 -71.9418 457 1
ECO 2020 05 08 14 51 40 41.4200 -71.9295 476 1
ECO 2020 05 08 14 52 00 41.4242 -71.9134 491 1
ECO 2020 05 08 14 52 20 41.4292 -71.8926 466 1
ECO 2020 05 08 14 52 40 41.4321 -71.8797 461 1
ECO 2020 05 08 14 53 00 41.4355 -71.8625 450 1
ECO 2020 05 08 14 53 20 41.4397 -71.8412 460 1
ECO 2020 05 08 14 53 40 41.4422 -71.8285 460 1
ECO 2020 05 08 14 54 00 41.4454 -71.8114 452 1
ECO 2020 05 08 14 54 20 41.4502 -71.7905 453 1
ECO 2020 05 08 14 54 40 41.4547 -71.7790 450 1
ECO 2020 05 08 14 55 00 41.4613 -71.7642 449 1
ECO 2020 05 08 14 55 20 41.4692 -71.7453 452 1
ECO 2020 05 08 14 55 40 41.4734 -71.7336 460 1
ECO 2020 05 08 14 56 00 41.4785 -71.7176 465 1
ECO 2020 05 08 14 56 20 41.4852 -71.6974 464 1
ECO 2020 05 08 14 56 40 41.4895 -71.6854 463 1
ECO 2020 05 08 14 57 00 41.4957 -71.6698 465 1
ECO 2020 05 08 14 57 20 41.5045 -71.6510 464 1
ECO 2020 05 08 14 57 40 41.5096 -71.6396 465 1
ECO 2020 05 08 14 58 00 41.5165 -71.6245 464 1
ECO 2020 05 08 14 58 20 41.5250 -71.6058 462 1
ECO 2020 05 08 14 58 40 41.5303 -71.5945 460 1
ECO 2020 05 08 14 59 00 41.5375 -71.5798 462 1
ECO 2020 05 08 14 59 20 41.5465 -71.5617 463 1
ECO 2020 05 08 14 59 40 41.5518 -71.5509 464 1
ECO 2020 05 08 15 00 00 41.5589 -71.5366 465 1
ECO 2020 05 08 15 00 20 41.5680 -71.5184 463 1
ECO 2020 05 08 15 00 40 41.5736 -71.5071 464 1
ECO 2020 05 08 15 01 00 41.5810 -71.4921 464 1
ECO 2020 05 08 15 01 20 41.5903 -71.4738 466 1
ECO 2020 05 08 15 01 40 41.5958 -71.4627 464 1
ECO 2020 05 08 15 02 00 41.6033 -71.4480 464 1
ECO 2020 05 08 15 02 20 41.6124 -71.4296 462 1
ECO 2020 05 08 15 02 40 41.6176 -71.4187 464 1
ECO 2020 05 08 15 03 00 41.6249 -71.4042 463 1
ECO 2020 05 08 15 03 20 41.6341 -71.3858 464 1
ECO 2020 05 08 15 03 40 41.6398 -71.3748 464 1
ECO 2020 05 08 15 04 00 41.6472 -71.3603 462 1
ECO 2020 05 08 15 04 20 41.6564 -71.3418 463 1
ECO 2020 05 08 15 04 40 41.6620 -71.3306 464 1
ECO 2020 05 08 15 05 00 41.6695 -71.3156 463 1
ECO 2020 05 08 15 05 20 41.6788 -71.2970 464 1
ECO 2020 05 08 15 05 40 41.6845 -71.2858 464 1
ECO 2020 05 08 15 06 00 41.6919 -71.2710 463 1
ECO 2020 05 08 15 06 20 41.7010 -71.2525 464 1
ECO 2020 05 08 15 06 40 41.7066 -71.2413 461 1
ECO 2020 05 08 15 07 00 41.7138 -71.2263 463 1
ECO 2020 05 08 15 07 20 41.7230 -71.2073 465 1
ECO 2020 05 08 15 07 40 41.7288 -71.1961 461 1
ECO 2020 05 08 15 08 00 41.7376 -71.1830 463 1
ECO 2020 05 08 15 08 20 41.7515 -71.1818 463 1
ECO 2020 05 08 15 08 40 41.7587 -71.1891 463 1
ECO 2020 05 08 15 09 00 41.7682 -71.1994 462 1
ECO 2020 05 08 15 09 20 41.7796 -71.2121 462 1
ECO 2020 05 08 15 09 40 41.7860 -71.2202 462 1
ECO 2020 05 08 15 10 00 41.7946 -71.2310 463 1
ECO 2020 05 08 15 10 20 41.8057 -71.2444 463 1
ECO 2020 05 08 15 10 40 41.8124 -71.2526 463 1
ECO 2020 05 08 15 11 00 41.8212 -71.2634 463 1
ECO 2020 05 08 15 11 20 41.8324 -71.2769 463 1
ECO 2020 05 08 15 11 40 41.8391 -71.2850 463 1
ECO 2020 05 08 15 12 00 41.8481 -71.2956 462 1
ECO 2020 05 08 15 12 20 41.8590 -71.3090 462 1
ECO 2020 05 08 15 12 40 41.8655 -71.3169 463 1
ECO 2020 05 08 15 13 00 41.8739 -71.3274 462 1
ECO 2020 05 08 15 13 20 41.8845 -71.3405 462 1
ECO 2020 05 08 15 13 40 41.8909 -71.3479 461 1
ECO 2020 05 08 15 14 00 41.8993 -71.3583 462 1
ECO 2020 05 08 15 14 20 41.9098 -71.3718 462 1
ECO 2020 05 08 15 14 40 41.9167 -71.3795 464 1
ECO 2020 05 08 15 15 00 41.9263 -71.3890 462 1
ECO 2020 05 08 15 15 20 41.9382 -71.4000 462 1
ECO 2020 05 08 15 15 40 41.9468 -71.4025 461 1
ECO 2020 05 08 15 16 00 41.9565 -71.3918 465 1
ECO 2020 05 08 15 16 20 41.9648 -71.3719 461 1
ECO 2020 05 08 15 16 40 41.9695 -71.3597 463 1
ECO 2020 05 08 15 17 00 41.9760 -71.3436 468 1
ECO 2020 05 08 15 17 20 41.9838 -71.3240 473 1
ECO 2020 05 08 15 17 40 41.9883 -71.3120 472 1
ECO 2020 05 08 15 18 00 41.9942 -71.2960 472 1
ECO 2020 05 08 15 18 20 42.0020 -71.2760 471 1
ECO 2020 05 08 15 18 40 42.0066 -71.2637 470 1
ECO 2020 05 08 15 19 00 42.0126 -71.2473 472 1
ECO 2020 05 08 15 19 20 42.0204 -71.2268 472 1
ECO 2020 05 08 15 19 40 42.0252 -71.2141 471 1
ECO 2020 05 08 15 20 00 42.0317 -71.1975 470 1
ECO 2020 05 08 15 20 20 42.0396 -71.1768 474 1
ECO 2020 05 08 15 20 40 42.0444 -71.1641 470 1
ECO 2020 05 08 15 21 00 42.0509 -71.1476 495 1
ECO 2020 05 08 15 21 20 42.0622 -71.1330 556 1
ECO 2020 05 08 15 21 40 42.0715 -71.1330 601 1
ECO 2020 05 08 15 22 00 42.0796 -71.1418 664 1
ECO 2020 05 08 15 22 20 42.0776 -71.1573 741 1
ECO 2020 05 08 15 22 40 42.0702 -71.1609 727 1
ECO 2020 05 08 15 23 00 42.0619 -71.1496 835 1
ECO 2020 05 08 15 23 20 42.0638 -71.1309 963 1
ECO 2020 05 08 15 23 40 42.0707 -71.1244 1013 1
ECO 2020 05 08 15 24 00 42.0811 -71.1250 1068 1
ECO 2020 05 08 15 24 20 42.0868 -71.1361 1163 1
ECO 2020 05 08 15 24 40 42.0845 -71.1436 1225 1
ECO 2020 05 08 15 25 00 42.0774 -71.1499 1308 1
ECO 2020 05 08 15 25 20 42.0660 -71.1512 1412 1
ECO 2020 05 08 15 25 40 42.0586 -71.1465 1482 1
ECO 2020 05 08 15 26 00 42.0504 -71.1349 1554 1
ECO 2020 05 08 15 26 20 42.0455 -71.1149 1661 1
ECO 2020 05 08 15 26 40 42.0481 -71.1025 1722 1
ECO 2020 05 08 15 27 00 42.0569 -71.0914 1809 1
ECO 2020 05 08 15 27 20 42.0694 -71.0876 1904 1
ECO 2020 05 08 15 27 40 42.0743 -71.0937 1948 1
ECO 2020 05 08 15 28 00 42.0756 -71.1055 2015 1
ECO 2020 05 08 15 28 20 42.0756 -71.1209 2094 1
ECO 2020 05 08 15 28 40 42.0762 -71.1304 2136 1
ECO 2020 05 08 15 29 00 42.0770 -71.1433 2195 1
ECO 2020 05 08 15 29 20 42.0748 -71.1590 2289 1
ECO 2020 05 08 15 29 40 42.0706 -71.1674 2345 1
ECO 2020 05 08 15 30 00 42.0623 -71.1750 2431 1
ECO 2020 05 08 15 30 20 42.0481 -71.1726 2525 1
ECO 2020 05 08 15 30 40 42.0401 -71.1635 2565 1
ECO 2020 05 08 15 31 00 42.0329 -71.1460 2633 1
ECO 2020 05 08 15 31 20 42.0319 -71.1208 2720 1
ECO 2020 05 08 15 31 40 42.0367 -71.1074 2758 1
ECO 2020 05 08 15 32 00 42.0474 -71.0998 2833 1
ECO 2020 05 08 15 32 20 42.0578 -71.1042 2932 1
ECO 2020 05 08 15 32 40 42.0608 -71.1107 2992 1
ECO 2020 05 08 15 33 00 42.0625 -71.1200 3072 1
ECO 2020 05 08 15 33 20 42.0605 -71.1316 3144 1
ECO 2020 05 08 15 33 40 42.0557 -71.1373 3168 1
ECO 2020 05 08 15 34 00 42.0435 -71.1323 3181 1
ECO 2020 05 08 15 34 20 42.0308 -71.1092 3174 1
ECO 2020 05 08 15 34 40 42.0291 -71.0905 3176 1
ECO 2020 05 08 15 35 00 42.0387 -71.0710 3163 1
ECO 2020 05 08 15 35 20 42.0530 -71.0657 3177 1
ECO 2020 05 08 15 35 40 42.0532 -71.0731 3118 1
ECO 2020 05 08 15 36 00 42.0407 -71.0732 3028 1
ECO 2020 05 08 15 36 20 42.0286 -71.0516 2968 1
ECO 2020 05 08 15 36 40 42.0305 -71.0340 2911 1
ECO 2020 05 08 15 37 00 42.0434 -71.0276 2820 1
ECO 2020 05 08 15 37 20 42.0541 -71.0386 2705 1
ECO 2020 05 08 15 37 40 42.0568 -71.0489 2652 1
ECO 2020 05 08 15 38 00 42.0583 -71.0635 2550 1
ECO 2020 05 08 15 38 20 42.0571 -71.0827 2419 1
ECO 2020 05 08 15 38 40 42.0502 -71.0909 2349 1
ECO 2020 05 08 15 39 00 42.0367 -71.0866 2277 1
ECO 2020 05 08 15 39 20 42.0313 -71.0633 2171 1
ECO 2020 05 08 15 39 40 42.0391 -71.0516 2115 1
ECO 2020 05 08 15 40 00 42.0521 -71.0525 2040 1
ECO 2020 05 08 15 40 20 42.0611 -71.0676 1920 1
ECO 2020 05 08 15 40 40 42.0643 -71.0788 1859 1
ECO 2020 05 08 15 41 00 42.0684 -71.0939 1758 1
ECO 2020 05 08 15 41 20 42.0703 -71.1137 1649 1
ECO 2020 05 08 15 41 40 42.0695 -71.1255 1583 1
ECO 2020 05 08 15 42 00 42.0600 -71.1339 1486 1
ECO 2020 05 08 15 42 20 42.0468 -71.1224 1387 1
ECO 2020 05 08 15 42 40 42.0469 -71.1067 1305 1
ECO 2020 05 08 15 43 00 42.0579 -71.0960 1222 1
ECO 2020 05 08 15 43 20 42.0702 -71.1057 1118 1
ECO 2020 05 08 15 43 40 42.0727 -71.1169 1051 1
ECO 2020 05 08 15 44 00 42.0684 -71.1315 964 1
ECO 2020 05 08 15 44 20 42.0568 -71.1332 875 1
ECO 2020 05 08 15 44 40 42.0557 -71.1198 833 1
ECO 2020 05 08 15 45 00 42.0661 -71.1131 762 1
ECO 2020 05 08 15 45 20 42.0726 -71.1257 677 1
ECO 2020 05 08 15 45 40 42.0662 -71.1309 612 1
ECO 2020 05 08 15 46 00 42.0627 -71.1163 522 1
ECO 2020 05 08 15 46 20 42.0702 -71.0958 472 1
ECO 2020 05 08 15 46 40 42.0755 -71.0843 484 1
ECO 2020 05 08 15 47 00 42.0822 -71.0686 476 1
ECO 2020 05 08 15 47 20 42.0914 -71.0495 458 1
ECO 2020 05 08 15 47 40 42.0974 -71.0386 460 1
ECO 2020 05 08 15 48 00 42.1058 -71.0247 468 1
ECO 2020 05 08 15 48 20 42.1160 -71.0070 482 1
ECO 2020 05 08 15 48 40 42.1223 -70.9964 481 1
ECO 2020 05 08 15 49 00 42.1301 -70.9814 466 1
ECO 2020 05 08 15 49 20 42.1395 -70.9618 467 1
ECO 2020 05 08 15 49 40 42.1448 -70.9495 463 1
ECO 2020 05 08 15 50 00 42.1519 -70.9335 460 1
ECO 2020 05 08 15 50 20 42.1595 -70.9122 492 1
ECO 2020 05 08 15 50 40 42.1634 -70.8988 482 1
ECO 2020 05 08 15 51 00 42.1683 -70.8801 467 1
ECO 2020 05 08 15 51 20 42.1749 -70.8574 466 1
